customer_id,frequency,recency,T,monetary_value,predicted_purchases_6m,predicted_avg_value,predicted_ltv_6m,gender,location,tenure_months
15498,6.0,207.0,285.0,1630.853,2.053389171125746,1443.6509285936409,2964.37718365981,F,New York,14
15502,1.0,15.0,305.0,1631.006,0.1284203684844186,1315.5945475567942,168.94913657333547,F,New York,27
15503,0.0,0.0,242.0,0.0,0.2886004615347274,1265.5940519672656,365.2510275133586,F,New York,45
15510,0.0,0.0,125.0,0.0,0.44521542992818314,1265.5940519672656,563.4619999611575,F,New Jersey,15
15512,0.0,0.0,208.0,0.0,0.32132406234517963,1265.5940519672656,406.66582205801814,F,California,42
15513,4.0,309.0,362.0,845.7615,1.4183636451939212,1102.6814521350814,1564.0032839380403,F,Illinois,21
15514,2.0,25.0,245.0,2991.263,0.19456711269284463,1681.0091602520617,327.069098720467,M,Illinois,22
15518,1.0,65.0,134.0,1841.437,0.6821450248847203,1344.3885000918588,917.0679268498927,F,New Jersey,7
15525,0.0,0.0,356.0,0.0,0.21533048221458295,1265.5940519672656,272.52097749801925,M,New York,48
15527,1.0,132.0,175.0,1785.2,0.6648492473506442,1336.6934099734142,888.6996075593905,F,New York,21
15529,3.0,181.0,276.0,1973.2190000000003,1.0979277409363788,1493.6598948705953,1639.9306341025417,M,California,16
15532,1.0,1.0,194.0,4562.3,0.2154969556931818,1716.692961299636,369.94210701998475,F,California,23
15535,2.0,139.0,256.0,1496.5315,0.7337045043199959,1321.1869309437916,969.3608022821712,F,Illinois,24
15544,0.0,0.0,343.0,0.0,0.22173913161076844,1265.5940519672656,280.6317260549752,M,Illinois,22
15545,0.0,0.0,324.0,0.0,0.2318277014133819,1265.5940519672656,293.3997599900194,F,California,39
15547,3.0,195.0,237.0,2239.946,1.4641483135904214,1579.625374534919,2312.8058282299394,M,New York,40
15549,2.0,9.0,48.0,3145.458,1.8521649749720221,1718.128059966284,3182.256615186181,F,Illinois,5
15555,2.0,76.0,306.0,2128.578,0.2936469396376683,1473.3375885411524,432.64107392825156,F,Illinois,34
15562,0.0,0.0,170.0,0.0,0.36810188864724186,1265.5940519672656,465.86756078986605,F,New York,26
15563,0.0,0.0,200.0,0.0,0.33014505124553695,1265.5940519672656,417.82961314277964,F,Illinois,41
15569,0.0,0.0,134.0,0.0,0.42726699561245945,1265.5940519672656,540.7465682490524,M,California,32
15570,6.0,193.0,314.0,1924.0251666666666,1.3180266129567373,1586.5668532865395,2091.1373358666865,F,New Jersey,34
15574,2.0,140.0,338.0,660.1375,0.44840810666914377,1119.8443127812245,502.1472680584373,F,New York,5
15579,1.0,1.0,39.0,1030.892,1.1540524867335566,1233.479013098336,1423.499522399788,F,California,21
15581,2.0,96.0,269.0,1089.6675,0.489234169215679,1223.243780949776,598.4526549212097,F,California,18
15587,0.0,0.0,170.0,0.0,0.36810188864724186,1265.5940519672656,465.86756078986605,M,Illinois,6
15589,0.0,0.0,20.0,0.0,0.8880228293039322,1265.5940519672656,1123.876410778199,F,California,11
15596,2.0,202.0,255.0,968.937,0.9376703682461023,1194.1806899160338,1119.7478472659518,F,California,39
15601,4.0,300.0,347.0,2809.68775,1.480146404609419,1864.7670259357496,2760.128208872999,F,Illinois,46
15602,5.0,258.0,288.0,214.1678,2.1675217751820695,800.6971786459545,1735.528570041954,F,New Jersey,10
15605,0.0,0.0,355.0,0.0,0.21581019909794996,1265.5940519672656,273.12810433223683,F,California,21
15606,0.0,0.0,100.0,0.0,0.5042461171780763,1265.5940519672656,638.1708866281622,F,Washington DC,15
15607,0.0,0.0,150.0,0.0,0.39874480795883654,1265.5940519672656,504.6490572055331,F,Illinois,40
15611,0.0,0.0,145.0,0.0,0.4072333334013334,1265.5940519672656,515.39208451553,F,New York,4
15615,1.0,79.0,202.0,2063.318,0.4568916122397083,1374.7491930621563,628.1113752434067,M,Washington DC,19
15620,0.0,0.0,195.0,0.0,0.3359114532891462,1265.5940519672656,425.1275372704234,M,Illinois,48
15626,0.0,0.0,123.0,0.0,0.4494147135569727,1265.5940519672656,568.7765883442771,F,New Jersey,8
15628,0.0,0.0,279.0,0.0,0.2598589412500082,1265.5940519672656,328.8759303965215,F,California,4
15640,5.0,203.0,339.0,1833.5561999999998,1.0981595731933158,1516.7232455661851,1665.6041520033425,F,California,30
15641,0.0,0.0,205.0,0.0,0.32457549788294915,1265.5940519672656,410.7808195349742,F,Illinois,6
15646,0.0,0.0,336.0,0.0,0.22535151396844694,1265.5940519672656,285.20353568028463,M,California,10
15649,1.0,138.0,287.0,9.18,0.3751070520000166,1093.674864315571,410.245154199932,M,California,22
15658,3.0,334.0,347.0,513.1183333333333,1.1937878086879146,1023.0729120447122,1221.3319697978206,M,Illinois,24
15660,0.0,0.0,264.0,0.0,0.2707858519069931,1265.5940519672656,342.70496353037936,M,New Jersey,13
15661,1.0,103.0,163.0,740.8,0.6540960536567817,1193.7847889640498,780.8499193768789,F,California,24
15664,0.0,0.0,202.0,0.0,0.32789418410972887,1265.5940519672656,414.9809290839324,M,New York,10
15673,0.0,0.0,115.0,0.0,0.46705218354020045,1265.5940519672656,591.0984654468014,M,New York,24
15680,0.0,0.0,269.0,0.0,0.2670420240567224,1265.5940519672656,337.96679727148734,M,California,32
15687,1.0,100.0,124.0,2197.068,0.8477179802831458,1393.0506370108374,1180.9140724389767,M,New York,20
15689,0.0,0.0,233.0,0.0,0.29658946000395053,1265.5940519672656,375.361856457183,M,California,16
15694,4.0,324.0,349.0,424.683,1.5400218500893323,939.2853723242307,1446.519996848609,F,New York,41
15696,4.0,74.0,114.0,487.04325,2.687198646796084,963.4837590526545,2589.072253536297,M,Illinois,12
15708,3.0,288.0,324.0,2591.4366666666665,1.2091164186163923,1692.9099829830066,2046.9252556643505,F,Illinois,49
15713,1.0,47.0,268.0,59.6,0.24012975179831206,1100.573995559627,264.28056038940986,M,California,3
15716,1.0,1.0,318.0,1870.362,0.09146907847859441,1348.3464011476763,123.33200278290714,F,Illinois,2
15719,2.0,144.0,157.0,5159.5415,1.4008678348885666,2202.9723380075266,3086.0730894640074,F,Illinois,16
15723,0.0,0.0,249.0,0.0,0.28268086762009537,1265.5940519672656,357.7592246649387,F,Washington DC,4
15727,1.0,75.0,203.0,2822.464,0.44377465184980125,1478.62558908358,656.1765560117731,F,Illinois,40
15732,0.0,0.0,340.0,0.0,0.22327292976924407,1265.5940519672656,282.5728918812603,F,Illinois,21
15738,3.0,310.0,343.0,528.2199999999999,1.1671561046655905,1027.9401434038575,1199.7666136046348,M,New Jersey,16
15749,0.0,0.0,134.0,0.0,0.42726699561245945,1265.5940519672656,540.7465682490524,F,Illinois,44
15750,2.0,21.0,278.0,48.885000000000005,0.127199991514979,972.699332415016,123.72734682981576,F,California,7
15752,0.0,0.0,348.0,0.0,0.21922937138458573,1265.5940519672656,277.4553884408544,F,New York,27
15759,0.0,0.0,194.0,0.0,0.3370892869525116,1265.5940519672656,426.6181965489855,M,Washington DC,26
15769,2.0,179.0,326.0,353.7395,0.6011765113081469,1046.0860415361244,628.8823569788365,F,Illinois,25
15777,2.0,160.0,224.0,15.642,0.9764874603692266,964.6968447649632,942.014371970745,F,Illinois,24
15780,0.0,0.0,188.0,0.0,0.3443357214909869,1265.5940519672656,435.78924099884995,M,California,19
15781,0.0,0.0,0.0,0.0,1.1064879658914117,1265.5940519672656,1400.3645882055293,M,New Jersey,19
15789,0.0,0.0,195.0,0.0,0.3359114532891462,1265.5940519672656,425.1275372704234,F,Illinois,28
15797,0.0,0.0,75.0,0.0,0.5818782481147214,1265.5940519672656,736.4216497831243,F,California,27
15799,0.0,0.0,142.0,0.0,0.4125051563220103,1265.5940519672656,522.0640722469633,M,New Jersey,31
15805,0.0,0.0,253.0,0.0,0.2794069635490639,1265.5940519672656,353.6157911459299,M,Illinois,33
15808,6.0,311.0,312.0,1884.6543333333332,2.5887381176888664,1567.3743115260495,4057.521624933828,F,California,6
15811,1.0,70.0,256.0,326.852,0.31171455152990557,1137.1429488169945,354.4640043158838,F,Illinois,27
15812,0.0,0.0,63.0,0.0,0.6286207519966817,1265.5940519672656,795.5786846701899,F,Illinois,32
15820,1.0,1.0,79.0,759.6,0.6743444303310598,1196.3572536087988,806.7568506572567,F,New Jersey,8
15822,0.0,0.0,206.0,0.0,0.3234843163756128,1265.5940519672656,409.3998267096727,F,Illinois,4
15823,1.0,183.0,339.0,626.631,0.345971010755989,1178.1626764094556,407.61013199236055,M,New York,27
15827,4.0,309.0,343.0,623.5205,1.5340131947027273,1016.4426435204329,1559.2364268188646,F,Illinois,3
15831,1.0,1.0,99.0,776.38,0.533259632677814,1198.6533151374633,639.1934265382476,F,California,39
15834,0.0,0.0,336.0,0.0,0.22535151396844694,1265.5940519672656,285.20353568028463,M,Illinois,12
15835,0.0,0.0,127.0,0.0,0.44109534755135904,1265.5940519672656,558.2476482114338,F,New York,46
15838,2.0,319.0,340.0,157.739,0.8175874911970312,998.9034292371692,816.6909486581284,F,Illinois,9
15841,0.0,0.0,164.0,0.0,0.3767812182443526,1265.5940519672656,476.85206870303284,M,New York,6
15845,0.0,0.0,152.0,0.0,0.3954492060741475,1265.5940519672656,500.4781630626186,M,Illinois,22
15854,2.0,208.0,231.0,527.5685000000001,1.0716928213703372,1087.9313751618809,1165.9282449045468,M,New York,44
15856,2.0,90.0,259.0,975.4335,0.49666016009958625,1195.7445728693945,593.8786909995248,M,Illinois,4
15858,0.0,0.0,283.0,0.0,0.257093580029612,1265.5940519672656,325.37610568444717,F,California,18
15860,0.0,0.0,300.0,0.0,0.2459734573555434,1265.5940519672656,311.3025445709996,F,New York,46
15862,0.0,0.0,362.0,0.0,0.21249662278987982,1265.5940519672656,268.93446186600363,F,California,24
15864,1.0,19.0,46.0,508.26800000000003,1.2304478055312416,1161.9666853059211,1429.7393580350815,F,California,17
15867,5.0,250.0,308.0,1683.8558,1.9028728802777148,1450.5319670388194,2760.1779420540574,M,New York,11
15880,1.0,2.0,313.0,101.7,0.09623967685594152,1106.3346743651557,106.47329155542587,F,New York,33
15881,3.0,218.0,245.0,1034.8383333333334,1.492376540884394,1191.2220309958163,1777.7518140428188,M,New York,34
15882,1.0,1.0,294.0,1292.143,0.10583376426688151,1269.2268301677705,134.32705314517708,F,New York,45
15885,0.0,0.0,12.0,0.0,0.9635325942558475,1265.5940519672656,1219.4411201667892,F,California,39
15889,0.0,0.0,306.0,0.0,0.24227649407236976,1265.5940519672656,306.6236898294737,F,California,21
15894,1.0,1.0,309.0,1942.7240000000002,0.09652180970215701,1358.2479270318966,131.10054794132196,M,Illinois,44
15898,1.0,17.0,301.0,354.62600000000003,0.13581240403513312,1140.9433548299342,154.95425988736326,M,Illinois,27
15899,0.0,0.0,302.0,0.0,0.24472857490215516,1265.5940519672656,309.727028742593,F,Washington DC,24
15910,0.0,0.0,53.0,0.0,0.6739486113198682,1265.5940519672656,852.9453538180237,F,California,8
15916,3.0,148.0,272.0,1188.892,0.9157657808934052,1240.8731624862462,1136.3491806338866,F,Illinois,37
15919,0.0,0.0,300.0,0.0,0.2459734573555434,1265.5940519672656,311.3025445709996,F,Washington DC,24
15922,1.0,12.0,355.0,116.993,0.09208120000358302,1108.4272648870785,102.06531266749158,M,Illinois,29
15923,0.0,0.0,344.0,0.0,0.22123256560238375,1265.5940519672656,279.99061912783475,F,Illinois,34
15938,0.0,0.0,96.0,0.0,0.5152115680375836,1265.5940519672656,652.048696013094,F,Illinois,34
15939,3.0,106.0,130.0,186.70000000000002,2.1849993314131555,917.8690571810156,2005.5432762653425,F,California,11
15940,0.0,0.0,21.0,0.0,0.8794492048459361,1265.5940519672656,1113.0256826603581,F,California,32
15945,0.0,0.0,259.0,0.0,0.2746370711483343,1265.5940519672656,347.5790436950426,F,New York,13
15950,0.0,0.0,208.0,0.0,0.32132406234517963,1265.5940519672656,406.66582205801814,M,Illinois,44
15953,1.0,174.0,305.0,219.184,0.3885631906734414,1122.4103890632257,436.12736201942573,M,New Jersey,23
15955,0.0,0.0,346.0,0.0,0.22022638636321554,1265.5940519672656,278.7172046675305,F,California,49
15965,0.0,0.0,284.0,0.0,0.25641148211427534,1265.5940519672656,324.51284661993776,F,Illinois,26
15967,0.0,0.0,72.0,0.0,0.5928804682391721,1265.5940519672656,750.3459941310635,F,New York,12
15971,0.0,0.0,21.0,0.0,0.8794492048459361,1265.5940519672656,1113.0256826603581,F,Illinois,39
15973,1.0,112.0,277.0,181.505,0.3537629096147876,1117.2546499488903,395.24325574657047,M,Illinois,9
15981,0.0,0.0,23.0,0.0,0.8628131926702178,1265.5940519672656,1091.971244602314,F,California,13
15983,3.0,141.0,360.0,847.8956666666667,0.4275312792402072,1130.9708527884063,483.5254154760154,M,New York,25
15984,1.0,131.0,293.0,143.811,0.35496453667304523,1112.0968583361682,394.75494605484715,F,California,25
15987,0.0,0.0,302.0,0.0,0.24472857490215516,1265.5940519672656,309.727028742593,F,California,32
15996,1.0,1.0,267.0,933.893,0.1259783869264511,1220.2063270304623,153.71962479674733,F,Illinois,26
15998,0.0,0.0,236.0,0.0,0.29387729279100255,1265.5940519672656,371.9293537645354,F,New York,16
16003,0.0,0.0,207.0,0.0,0.32240052974624694,1265.5940519672656,408.0281927979456,F,California,10
16010,0.0,0.0,238.0,0.0,0.29209683370165107,1265.5940519672656,369.6760153312811,M,California,5
16011,2.0,243.0,265.0,1365.3255,0.9777592888980705,1289.602104224999,1260.9204363884905,M,New Jersey,10
16013,4.0,179.0,330.0,61.0695,0.8660591362913413,798.1881173793623,691.2781115355823,M,New York,31
16016,2.0,6.0,275.0,1514.6095,0.08193488625572568,1325.5387936438383,108.60787028475971,M,California,19
16019,2.0,206.0,247.0,336.98,0.985480395621874,1042.0515773851434,1026.921400739909,F,California,34
16029,8.0,358.0,363.0,430.2645,3.047960714847966,798.5435459015387,2433.9293570032833,F,Washington DC,40
16030,0.0,0.0,15.0,0.0,0.9336770224422449,1265.5940519672656,1181.6560860614125,F,New York,50
16033,3.0,216.0,324.0,1817.234333333333,0.9757547615197345,1443.3864066587541,1408.391159010139,F,Illinois,48
16034,0.0,0.0,135.0,0.0,0.42536322069412513,1265.5940519672656,538.337162036124,F,New York,26
16037,0.0,0.0,201.0,0.0,0.3290157230113501,1265.5940519672656,416.40034204687413,F,California,15
16042,2.0,209.0,343.0,130.89,0.625326487352638,992.4401500230109,620.5991129216145,F,Illinois,16
16043,0.0,0.0,64.0,0.0,0.624431464734153,1265.5940519672656,790.2767476287514,F,California,19
16048,0.0,0.0,352.0,0.0,0.2172623353303545,1265.5940519672656,274.96591931061414,M,New Jersey,12
16059,1.0,170.0,286.0,1003.201,0.41763946049014383,1229.6899642431365,513.5670532366478,M,Illinois,44
16062,0.0,0.0,248.0,0.0,0.2835114767213739,1265.5940519672656,358.8104386030267,F,New York,20
16065,1.0,1.0,261.0,998.9639999999999,0.131160322727141,1229.1102018654874,161.21049074389876,F,New York,41
16081,0.0,0.0,277.0,0.0,0.2612642296824693,1265.5940519672656,330.6544550779427,M,New York,14
16083,0.0,0.0,221.0,0.0,0.3079634275857002,1265.5940519672656,389.7566821759139,M,California,21
16085,0.0,0.0,86.0,0.0,0.5448902910160636,1265.5940519672656,689.6099112846424,M,California,15
16086,0.0,0.0,284.0,0.0,0.25641148211427534,1265.5940519672656,324.51284661993776,F,New York,47
16094,0.0,0.0,152.0,0.0,0.3954492060741475,1265.5940519672656,500.4781630626186,F,Illinois,16
16098,0.0,0.0,363.0,0.0,0.21203158879427497,1265.5940519672656,268.34591760720355,M,Illinois,49
16109,1.0,1.0,8.0,522.588,1.9082282572859475,1163.9261370991555,2221.036744206286,F,New York,50
16110,1.0,1.0,23.0,5196.898,1.4783606067261663,1803.5270527160478,2666.263347900351,M,Illinois,29
16112,1.0,27.0,164.0,308.6,0.4013641535355988,1134.6454687799753,455.40601813987746,F,Illinois,16
16122,1.0,141.0,277.0,528.8599999999999,0.397605188856122,1164.7843550912762,463.1243034827232,M,California,43
16124,1.0,12.0,59.0,361.03200000000004,0.9835556262041781,1141.8199084743098,1123.0433950918473,F,New York,34
16125,0.0,0.0,280.0,0.0,0.25916199514160493,1265.5940519672656,327.9938795471846,M,California,22
16133,1.0,19.0,65.0,71.848,0.9731881221407355,1102.249928909036,1072.696538444744,F,New Jersey,22
16134,2.0,33.0,206.0,476.92150000000004,0.34932922880893186,1075.7392748095594,375.787171268703,F,New York,5
16138,0.0,0.0,290.0,0.0,0.2523942684163182,1265.5940519672656,319.4286848583218,F,California,20
16140,0.0,0.0,327.0,0.0,0.23017378568297814,1265.5940519672656,291.3065740791653,F,California,34
16143,2.0,128.0,305.0,445.1265,0.5024809396149954,1068.0853598550298,536.6925352089759,F,California,9
16145,3.0,77.0,212.0,444.8686666666667,0.7142013607790662,1001.0762063046476,714.9699887863245,F,California,9
16150,1.0,182.0,334.0,204.51000000000002,0.3520457001167403,1120.4024983080635,394.4328819294072,F,Washington DC,34
16153,0.0,0.0,179.0,0.0,0.3558171247201078,1265.5940519672656,450.32003663386314,M,Illinois,29
16156,0.0,0.0,19.0,0.0,0.8967741902569495,1265.5940519672656,1134.9520811469563,F,New York,24
16161,6.0,281.0,302.0,1454.2169999999999,2.5576332115253786,1357.5441962899663,3472.1001225447453,M,New York,10
16163,0.0,0.0,255.0,0.0,0.27779853427062623,1265.5940519672656,351.58017261812915,F,Illinois,22
16168,1.0,245.0,321.0,154.164,0.42701725636828697,1113.5134927227155,475.4894765915224,M,Washington DC,24
16186,0.0,0.0,340.0,0.0,0.22327292976924407,1265.5940519672656,282.5728918812603,F,New York,18
16191,8.0,191.0,219.0,162.309125,4.072367652051868,648.7240007866234,2641.842635913116,M,Illinois,19
16202,0.0,0.0,223.0,0.0,0.3060069439130016,1265.5940519672656,387.2805680769755,F,New York,44
16203,1.0,204.0,339.0,23.68,0.3657102178011876,1095.6589460894468,400.6936718101913,M,California,9
16206,0.0,0.0,117.0,0.0,0.4625116868282197,1265.5940519672656,585.3520398151416,F,California,28
16210,5.0,343.0,359.0,447.8714,1.901815972919432,904.0311716108904,1719.3009221866594,M,New York,49
16218,1.0,1.0,362.0,279.45799999999997,0.07136247738274078,1130.6578749141624,80.68654702617967,M,Illinois,40
16221,0.0,0.0,285.0,0.0,0.25573302160078,1265.5940519672656,323.6541910295634,F,California,9
16222,1.0,1.0,67.0,863.0029999999999,0.7840718816085305,1210.5062196545969,949.1238893434089,F,New York,45
16233,3.0,149.0,272.0,193.65733333333333,0.9228939855224207,920.1113892178345,849.1652671198186,F,New York,23
16235,1.0,14.0,132.0,133.793,0.4557079865064647,1110.7260630802589,506.1667377665573,M,California,34
16241,2.0,157.0,322.0,2856.5635,0.5485662654601597,1648.5833537599196,904.3572136718645,M,New York,34
16244,1.0,1.0,346.0,3953.139,0.07789544489971653,1633.3394966475048,127.22970676363644,F,New York,36
16250,0.0,0.0,363.0,0.0,0.21203158879427497,1265.5940519672656,268.34591760720355,F,California,30
16252,1.0,1.0,266.0,118.668,0.12682228412311533,1108.6564605402677,140.60234463356522,F,Illinois,37
16255,1.0,90.0,257.0,2698.554,0.351457739531659,1461.670584076619,513.7154394194882,M,Illinois,7
16262,0.0,0.0,221.0,0.0,0.3079634275857002,1265.5940519672656,389.7566821759139,M,California,11
16265,0.0,0.0,251.0,0.0,0.28103429536937996,1265.5940519672656,355.6753326182989,M,California,38
16270,0.0,0.0,172.0,0.0,0.3652981787105164,1265.5940519672656,462.31920217050475,F,Illinois,37
16271,0.0,0.0,194.0,0.0,0.3370892869525116,1265.5940519672656,426.6181965489855,M,New York,24
16274,0.0,0.0,352.0,0.0,0.2172623353303545,1265.5940519672656,274.96591931061414,F,California,43
16279,0.0,0.0,140.0,0.0,0.416097509079533,1265.5940519672656,526.6105325294523,F,Illinois,40
16282,0.0,0.0,167.0,0.0,0.37239026351980675,1265.5940519672656,471.29490252119007,F,California,20
16293,0.0,0.0,282.0,0.0,0.2577793448805484,1265.5940519672656,326.2440056008404,M,Illinois,13
16303,0.0,0.0,138.0,0.0,0.4197540800216045,1265.5940519672656,531.2382669643343,F,Illinois,12
16306,1.0,130.0,282.0,313.024,0.3726474093827368,1135.250818970846,423.0482766891161,M,New York,13
16315,0.0,0.0,126.0,0.0,0.44314563149171415,1265.5940519672656,560.8424753711912,M,California,35
16316,1.0,33.0,195.0,28.281,0.33695625165994475,1096.2885157612814,369.4012690087656,F,Illinois,44
16321,0.0,0.0,95.0,0.0,0.5180296678267421,1265.5940519672656,655.6152663441031,M,New York,18
16326,2.0,106.0,145.0,696.1659999999999,1.3407081366079314,1128.51734548886,1513.0123874000985,M,Washington DC,6
16327,2.0,271.0,315.0,1937.0900000000001,0.8327278114277766,1427.2412568282114,1188.5034881779857,M,California,44
16333,0.0,0.0,15.0,0.0,0.9336770224422449,1265.5940519672656,1181.6560860614125,F,New York,41
16350,1.0,117.0,257.0,851.98,0.400584523237924,1208.9979070067739,484.30585017395646,F,Illinois,31
16351,0.0,0.0,136.0,0.0,0.42347663244404493,1265.5940519672656,535.9495071683112,F,New York,20
16353,6.0,308.0,319.0,117.47833333333334,2.50612267894992,705.9092038159671,1769.0950649626764,M,Washington DC,6
16359,1.0,13.0,131.0,11.82,0.45415038942936525,1094.0361040316423,496.8569226957559,F,New York,49
16365,1.0,74.0,279.0,49.113,0.28185308994688274,1099.1390255208246,309.79573062425004,F,California,49
16367,0.0,0.0,239.0,0.0,0.2912147468208268,1265.5940519672656,368.5596514215916,M,California,20
16378,0.0,0.0,19.0,0.0,0.8967741902569495,1265.5940519672656,1134.9520811469563,F,Illinois,4
16385,1.0,1.0,272.0,863.073,0.12187251625391947,1210.5157979804017,147.5286062649928,M,California,19
16387,0.0,0.0,90.0,0.0,0.532607654324475,1265.5940519672656,674.065079345293,F,California,20
16393,3.0,72.0,311.0,294.85599999999994,0.21163836155361057,952.7274795326134,201.63368277538336,F,Illinois,20
16395,1.0,29.0,125.0,2816.9030000000002,0.5724210907741244,1477.8646595149924,845.9609004161019,M,Washington DC,18
16401,0.0,0.0,117.0,0.0,0.4625116868282197,1265.5940519672656,585.3520398151416,M,Illinois,40
16402,1.0,1.0,311.0,3990.962,0.09536638972769117,1638.5149397463533,156.25925431849515,M,Illinois,31
16403,0.0,0.0,31.0,0.0,0.8023740059777437,1265.5940519672656,1015.4797694185796,F,California,26
16405,0.0,0.0,16.0,0.0,0.9241540169637005,1265.5940519672656,1169.6038269709147,F,California,20
16407,0.0,0.0,31.0,0.0,0.8023740059777437,1265.5940519672656,1015.4797694185796,M,California,48
16409,1.0,1.0,59.0,1036.572,0.8710039553611547,1234.256225820792,1075.0420546190403,F,Illinois,45
16411,0.0,0.0,311.0,0.0,0.23928010263269167,1265.5940519672656,302.83147464605145,F,Illinois,40
16419,0.0,0.0,25.0,0.0,0.846824480379822,1265.5940519672656,1071.736025428973,F,California,50
16422,8.0,281.0,305.0,369.22812500000003,3.339627440432653,764.4168114109042,2552.8673593158883,F,California,35
16424,0.0,0.0,156.0,0.0,0.38902122940200196,1265.5940519672656,492.3429540201668,M,New Jersey,29
16442,1.0,1.0,223.0,422.62800000000004,0.17187680140385597,1150.2482878497337,197.70099653587405,F,New York,46
16455,1.0,101.0,325.0,421.808,0.26439158522554873,1150.1360846045905,304.0863026337135,F,Illinois,23
16456,1.0,351.0,354.0,5244.088,0.43925601577066853,1809.9842126408198,795.046453852417,M,California,47
16458,0.0,0.0,221.0,0.0,0.3079634275857002,1265.5940519672656,389.7566821759139,M,Illinois,12
16470,0.0,0.0,200.0,0.0,0.33014505124553695,1265.5940519672656,417.82961314277964,F,New York,13
16473,0.0,0.0,151.0,0.0,0.3970900606460548,1265.5940519672656,502.5548188489677,F,Illinois,36
16477,2.0,249.0,330.0,1484.724,0.7471114943327191,1318.34454689518,984.9503644762493,F,Washington DC,50
16493,0.0,0.0,123.0,0.0,0.4494147135569727,1265.5940519672656,568.7765883442771,F,California,37
16496,0.0,0.0,56.0,0.0,0.6596552042396001,1265.5940519672656,834.8557028348897,M,California,16
16497,1.0,73.0,138.0,2013.3049999999998,0.6885276971363122,1367.9057529409947,941.8409979719763,F,California,16
16499,4.0,44.0,257.0,417.267,0.11047309884376406,936.4076539703435,103.44785531512298,F,Illinois,31
16500,0.0,0.0,127.0,0.0,0.44109534755135904,1265.5940519672656,558.2476482114338,M,New Jersey,6
16503,2.0,89.0,214.0,1143.2665,0.6994994596397937,1236.1465074051252,864.6838139655033,F,Illinois,29
16510,1.0,1.0,342.0,739.969,0.07965679774992979,1193.6710805534228,95.08401584358415,F,California,39
16515,0.0,0.0,24.0,0.0,0.8547403926589986,1265.5940519672656,1081.7543569253937,F,New Jersey,19
16519,0.0,0.0,257.0,0.0,0.27620867756455325,1265.5940519672656,349.5680594274429,F,Illinois,45
16520,1.0,1.0,260.0,586.26,0.13205229629350274,1172.6385822513082,154.84961750864272,F,Washington DC,37
16523,1.0,1.0,44.0,531.876,1.072769268743031,1165.1970441002422,1249.9875809409582,M,New York,6
16525,4.0,275.0,277.0,567.56575,1.8967237077261947,994.7298588572496,1886.7277060776769,F,California,47
16531,1.0,146.0,215.0,1087.338,0.5518412858767179,1241.2027013609695,684.9468947526933,M,New Jersey,28
16532,0.0,0.0,163.0,0.0,0.3782683120867704,1265.5940519672656,478.73412582471394,F,New York,7
16539,1.0,158.0,352.0,580.119,0.3029843453053932,1171.7982894117654,355.0365375474034,M,California,2
16546,1.0,9.0,345.0,481.557,0.09202213869272013,1158.3117330119906,106.59032294463441,F,California,42
16549,0.0,0.0,143.0,0.0,0.4107325280355265,1265.5940519672656,519.8206444312406,F,New Jersey,17
16550,1.0,1.0,293.0,2509.301,0.10649779965491248,1435.774485597219,152.90682351676764,F,New York,34
16551,0.0,0.0,151.0,0.0,0.3970900606460548,1265.5940519672656,502.5548188489677,F,California,10
16552,0.0,0.0,358.0,0.0,0.21437745409150663,1265.5940519672656,271.3148307740963,F,California,27
16553,1.0,56.0,270.0,5471.99,0.25772090916953955,1841.168778463566,474.50769152020075,M,Illinois,39
16554,0.0,0.0,130.0,0.0,0.43505882016597264,1265.5940519672656,550.6078550579513,F,Illinois,4
16556,0.0,0.0,215.0,0.0,0.31398758770812124,1265.5940519672656,397.3808233949484,F,New York,19
16558,3.0,197.0,277.0,720.1170000000001,1.1741935149236455,1089.7880914973944,1279.622109677257,M,California,35
16560,0.0,0.0,195.0,0.0,0.3359114532891462,1265.5940519672656,425.1275372704234,M,California,49
16565,0.0,0.0,244.0,0.0,0.2868837668272521,1265.5940519672656,363.0783889025342,F,Illinois,2
16567,0.0,0.0,152.0,0.0,0.3954492060741475,1265.5940519672656,500.4781630626186,F,California,20
16570,2.0,195.0,222.0,725.658,1.0904963892989807,1135.616866163148,1238.3860921779367,M,New York,15
16579,0.0,0.0,256.0,0.0,0.2770013046662026,1265.5940519672656,350.5712035727184,M,California,50
16583,0.0,0.0,360.0,0.0,0.2134328717292217,1265.5940519672656,270.1193729547954,F,California,27
16593,0.0,0.0,117.0,0.0,0.4625116868282197,1265.5940519672656,585.3520398151416,F,Illinois,4
16596,0.0,0.0,265.0,0.0,0.27002864147210864,1265.5940519672656,341.746642507902,F,New York,18
16600,0.0,0.0,163.0,0.0,0.3782683120867704,1265.5940519672656,478.73412582471394,M,Illinois,32
16607,2.0,16.0,202.0,324.845,0.2430830540635278,1039.1303552441395,252.59498032286402,F,California,31
16612,0.0,0.0,26.0,0.0,0.8390607707087329,1265.5940519672656,1061.910320648042,F,California,17
16618,1.0,1.0,90.0,841.89,0.5912509575249272,1207.617259758608,714.0048611559057,F,New York,11
16634,0.0,0.0,335.0,0.0,0.22587725874913014,1265.5940519672656,285.86891514757014,F,New York,33
16638,2.0,182.0,302.0,111.8685,0.6904324981475888,987.8611613987749,682.0514494875346,F,New York,34
